Cueanexo,Nombre_EE,Sector,Ámbito,Código de localidad,Localidad,Primario,Secundario,Jardín,id_depto
220049700,E.E.P. Nº 431 - MAESTRO TIBURCIO SANCHEZ,Estatal,Rural,22168003,COLONIA BLAS PARERA,1,0,0,22168
220053200,E.E.P. Nº 589 - TIERRA DEL FUEGO,Estatal,Rural,22084013,COLONIA OMBU,1,0,0,22084
220055900,E.E.P. Nº 495 - SALVADOR FARANA,Estatal,Rural,22084073,LOTE 92,1,0,0,22084
220062500,U.E.G.P Nº 45 (UEP Nº 45) BETHEL,Privado,Urbano,22098007,CORONEL DU GRATY,1,0,0,22098
220066400,E.E.P. Nº 979 - MAESTRA ERMELINDA MILESI,Estatal,Rural,22091045,LA PELIGROSA,1,0,0,22091
220066500,E.E.P. Nº 730 - VIRGEN DE LUJAN,Estatal,Rural,22091007,EL BOQUERON,1,0,0,22091
220073800,E.E.P. Nº 609 - FRANCISCO MITACEK,Estatal,Rural,22028002,COLONIA GENERAL LAVALLE,1,0,0,22028
220078400,E.E.P. Nº  449,Estatal,Rural,22105025,PAMPA SUAREZ,1,0,0,22105
220079500,E.E.P. Nº  378 - Maestro Aledo Luis Meloni,Estatal,Rural,22036009,COLONIA SAN ANTONIO,1,0,0,22036
220086500,E.E.P. Nº 526 - FRANCISCO NETRI,Estatal,Rural,22098015,LA MANUELA,1,0,0,22098
220091300,E.E.P. Nº 741 - JUAN JOSE PASO,Estatal,Urbano,22014027,LAS PALMAS,1,0,0,22014
220107900,U.E.G.P Nº 55 (UEP Nº 55) INSTITUTO DON ORIONE,Privado,Urbano,22021025,PRESIDENCIA ROQUE SAENZ PEÑA,1,0,0,22021
220122600,E.E.P. Nº  993,Estatal,Rural,22084086,CANCHA LARGA,1,0,0,22084
220126300,E.E.P. Nº  290,Estatal,Rural,22063067,MANANTIALES,1,0,0,22063
220129800,U.E.G.P Nº 21 (UEP Nº 21) MARIA AUXILIADORA,Privado,Urbano,22140034,RESISTENCIA,1,0,0,22140
220130400,E.E.P. Nº 695 - FRAY CAYETANO JOSE RODRIGUEZ,Estatal,Urbano,22140034,RESISTENCIA,1,0,0,22140
220131100,E.E.P. Nº 894 - JOSE CEFERINO ROMERO,Estatal,Urbano,22063040,JUAN JOSE CASTELLI,1,0,0,22063
220132201,E.E.P. Nº 477 - MARTIN MIGUEL JUAN DE LA MATA GUEMES,Estatal,Rural,22091058,TOUNDAIAN,1,0,0,22091
220147100,U.E.G.P Nº 72 (UEP Nº 72) ESCUELA BILINGUE INTERC. CACIQUE PELAYO,Privado,Urbano,22140018,FONTANA,1,0,0,22140
220161203,E.E.P. Nº 1020,Estatal,Rural,22063061,LAS MARAVILLAS,1,0,0,22063
